VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,source_month,source_file
2,2025-08-28 07:45:17,2025-08-28 08:05:36,N,1.0,74,140,2.0,3.44,20.5,0.0,0.5,0.0,0.0,,1.0,24.75,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-27 10:47:41,2025-08-27 11:05:49,,,170,7,,3.8,2.9,0.0,0.5,0.0,6.94,,0.3,17.46,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-25 15:45:54,2025-08-25 15:53:49,N,1.0,93,70,1.0,2.03,12.1,0.0,0.5,2.0,0.0,,1.0,15.6,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-10 08:42:05,2025-08-10 08:48:37,N,1.0,41,75,1.0,1.21,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-24 11:13:03,2025-08-24 11:24:21,,,188,35,,2.14,2.9,0.0,0.5,0.0,0.0,,0.3,16.0,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-02 14:17:13,2025-08-02 14:39:26,N,1.0,65,228,1.0,3.02,21.9,0.0,0.5,2.5,0.0,,1.0,25.9,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-09 16:45:31,2025-08-09 17:08:48,,,42,60,,5.62,4.35,0.0,0.5,0.0,0.0,,0.3,22.43,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-29 18:25:56,2025-08-29 18:44:49,N,1.0,33,188,1.0,3.07,19.1,2.5,0.5,0.0,0.0,,1.0,23.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-04 11:46:08,2025-08-04 12:16:05,,,75,137,,5.74,1.45,0.0,0.5,0.0,0.0,,0.3,20.2,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-29 09:39:06,2025-08-29 09:53:18,N,1.0,74,236,1.0,1.75,13.5,0.0,0.5,3.55,0.0,,1.0,21.3,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-10 16:08:56,2025-08-10 16:16:00,N,1.0,82,95,1.0,1.67,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-17 01:33:41,2025-08-17 01:33:53,N,1.0,82,82,1.0,0.0,3.0,1.0,0.5,40.0,0.0,,1.0,45.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-27 08:10:58,2025-08-27 08:20:26,N,1.0,74,75,1.0,1.59,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-13 21:50:49,2025-08-13 21:57:18,N,1.0,75,263,1.0,1.54,8.6,1.0,0.5,2.77,0.0,,1.0,16.62,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 16:34:01,2025-08-18 16:44:00,N,1.0,74,236,1.0,1.89,12.1,2.5,0.5,3.77,0.0,,1.0,22.62,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-25 10:00:54,2025-08-25 10:37:14,N,1.0,97,178,2.0,7.64,42.2,0.0,0.5,0.0,0.0,,1.0,43.7,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-20 09:26:36,2025-08-20 09:52:15,N,1.0,166,140,1.0,3.9,21.9,2.75,1.5,3.0,0.0,,1.0,29.15,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-16 10:03:12,2025-08-16 10:07:40,N,1.0,75,75,1.0,0.87,6.5,0.0,0.5,1.6,0.0,,1.0,9.6,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-25 17:59:34,2025-08-25 18:33:04,,,231,89,,5.15,2.9,0.0,0.5,0.0,0.0,,0.3,26.56,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 21:18:13,2025-08-18 21:27:54,N,1.0,83,95,1.0,2.39,13.5,1.0,0.5,0.0,0.0,,1.0,16.0,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-29 16:25:05,2025-08-29 16:52:09,N,1.0,166,211,1.0,7.78,35.9,2.5,0.5,10.85,0.0,,1.0,54.25,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-19 17:51:56,2025-08-19 18:01:38,N,1.0,75,263,6.0,1.12,10.7,2.5,0.5,4.36,0.0,,1.0,21.81,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-01 11:51:15,2025-08-01 11:59:19,N,1.0,166,41,1.0,1.13,9.3,0.0,0.5,1.0,0.0,,1.0,11.8,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 11:36:09,2025-08-18 11:38:00,N,1.0,197,197,1.0,0.0,3.0,0.0,0.5,0.0,0.0,,1.0,4.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-14 20:11:32,2025-08-14 21:05:17,N,1.0,196,93,1.0,5.4,49.9,1.0,0.5,0.0,0.0,,1.0,52.4,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 06:18:30,2025-08-18 06:44:41,N,1.0,196,230,1.0,7.48,33.1,0.0,0.5,0.0,0.0,,1.0,38.1,2.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-23 08:45:30,2025-08-23 08:52:09,N,1.0,82,82,1.0,1.0,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-22 01:46:00,2025-08-22 02:07:26,N,1.0,255,223,1.0,7.72,33.8,1.0,0.5,7.26,0.0,,1.0,43.56,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-19 15:12:00,2025-08-19 15:53:00,,,179,132,,14.98,59.29,0.0,0.5,9.12,0.0,,1.0,69.91,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-13 10:48:58,2025-08-13 11:02:18,N,1.0,74,237,2.0,2.84,15.6,0.0,0.5,3.97,0.0,,1.0,23.82,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 13:02:00,2025-08-23 13:31:00,,,41,68,,6.44,35.51,0.0,0.5,8.1,0.0,,1.0,48.61,,,,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-17 22:48:36,2025-08-17 23:12:52,N,1.0,130,36,1.0,10.04,40.8,1.0,0.5,6.0,0.0,,1.0,49.3,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 13:08:44,2025-08-23 13:22:14,N,1.0,74,239,1.0,3.18,17.0,0.0,0.5,6.38,0.0,,1.0,27.63,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-14 10:55:34,2025-08-14 11:05:54,N,1.0,41,166,1.0,1.66,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-09 12:57:36,2025-08-09 13:47:50,N,1.0,223,216,1.0,12.73,59.0,0.0,0.5,0.0,0.0,,1.0,60.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-07 14:24:49,2025-08-07 14:40:50,N,1.0,43,143,2.0,2.41,17.0,0.0,0.5,5.31,0.0,,1.0,26.56,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-09 01:03:12,2025-08-09 01:10:31,N,1.0,95,196,1.0,1.56,10.0,1.0,0.5,5.0,0.0,,1.0,17.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-07 08:44:53,2025-08-07 08:58:41,N,1.0,74,236,1.0,2.39,14.9,0.0,0.5,3.83,0.0,,1.0,22.98,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-22 18:38:04,2025-08-22 19:29:13,N,5.0,130,90,2.0,12.9,65.0,0.0,0.0,15.29,6.94,,1.0,91.73,1.0,2.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-06 09:20:51,2025-08-06 09:33:27,N,1.0,74,41,1.0,1.31,12.8,0.0,0.5,0.0,0.0,,1.0,14.3,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-22 20:11:46,2025-08-22 20:30:26,N,1.0,52,14,1.0,4.88,24.0,1.0,0.5,5.3,0.0,,1.0,31.8,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-30 17:42:47,2025-08-30 18:19:33,N,5.0,93,234,2.0,11.15,110.0,0.0,0.0,0.0,0.0,,1.0,114.5,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-02 16:16:41,2025-08-02 16:56:48,N,1.0,82,238,1.0,7.82,42.2,0.0,0.5,9.44,0.0,,1.0,56.64,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-18 16:07:57,2025-08-18 16:21:58,N,1.0,74,69,1.0,1.74,14.2,2.5,0.5,4.55,0.0,,1.0,22.75,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-11 22:32:21,2025-08-11 22:39:37,N,1.0,74,43,1.0,1.68,10.0,1.0,0.5,0.0,0.0,,1.0,12.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-03 21:04:01,2025-08-03 21:22:04,N,1.0,74,238,1.0,3.01,19.1,1.0,0.5,4.87,0.0,,1.0,29.22,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-31 09:22:59,2025-08-31 09:51:08,,,76,17,,4.66,2.9,0.0,0.5,0.0,0.0,,0.3,24.08,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-24 13:34:13,2025-08-24 13:52:02,N,1.0,74,151,1.0,2.73,18.4,0.0,0.5,4.98,0.0,,1.0,24.88,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-25 10:29:28,2025-08-25 10:33:43,N,1.0,92,93,1.0,0.0,5.8,0.0,0.5,2.0,0.0,,1.0,9.3,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-03 17:40:52,2025-08-03 17:41:05,N,5.0,93,93,1.0,9.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 06:13:05,2025-08-23 06:28:37,N,1.0,95,132,1.0,7.16,29.6,0.0,0.5,6.22,0.0,,1.0,37.32,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-10 20:10:58,2025-08-10 20:20:19,N,1.0,43,239,1.0,2.09,12.1,1.0,0.5,1.21,0.0,,1.0,18.56,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 09:22:21,2025-08-20 09:40:46,N,1.0,74,151,1.0,2.48,17.7,0.0,0.5,4.8,0.0,,1.0,24.0,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-05 22:03:34,2025-08-05 22:35:59,N,5.0,93,33,1.0,10.9,80.0,0.0,0.0,16.0,0.0,,0.0,96.0,1.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-30 21:29:46,2025-08-30 21:42:14,N,1.0,74,166,1.0,1.94,13.5,1.0,0.5,3.0,0.0,,1.0,19.0,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-28 15:14:56,2025-08-28 15:20:25,N,1.0,43,74,1.0,0.95,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-08 18:49:11,2025-08-08 18:59:08,N,1.0,74,75,1.0,1.79,12.1,2.5,0.5,3.0,0.0,,1.0,19.1,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-11 14:40:33,2025-08-11 14:42:37,N,1.0,75,75,1.0,0.3,4.4,0.0,0.5,0.0,0.0,,1.0,5.9,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-26 11:41:32,2025-08-26 11:50:14,N,1.0,74,41,0.0,1.1,9.3,0.0,1.5,2.15,0.0,,1.0,12.95,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-12 13:19:33,2025-08-12 13:19:45,N,5.0,191,191,1.0,0.0,20.0,0.0,0.0,4.2,0.0,,1.0,25.2,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-15 00:10:32,2025-08-15 00:15:39,N,1.0,210,150,1.0,1.23,7.9,1.0,0.5,3.0,0.0,,1.0,13.4,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-08 11:07:09,2025-08-08 11:21:12,N,1.0,74,236,1.0,2.21,14.9,0.0,0.5,2.0,0.0,,1.0,21.15,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-09 19:15:08,2025-08-09 20:57:34,N,1.0,129,56,1.0,3.94,76.5,0.0,0.5,0.0,0.0,,1.0,78.0,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-30 13:31:09,2025-08-30 13:46:45,N,1.0,74,151,1.0,2.44,15.6,0.0,0.5,0.0,0.0,,1.0,17.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-07 23:16:35,2025-08-07 23:30:34,,,226,202,,2.1,1.45,0.0,0.5,0.0,0.0,,0.3,16.0,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-04 12:05:20,2025-08-04 12:20:19,N,1.0,74,151,1.0,2.59,15.6,0.0,0.5,0.0,0.0,,1.0,17.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-19 10:31:45,2025-08-19 10:43:29,N,1.0,75,263,1.0,1.35,12.1,0.0,0.5,2.0,0.0,,1.0,18.35,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-20 12:03:49,2025-08-20 12:09:22,N,1.0,97,49,1.0,0.8,7.2,0.0,1.5,1.7,0.0,,1.0,10.4,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-21 09:49:50,2025-08-21 10:11:53,N,1.0,166,161,1.0,4.13,24.0,0.0,0.5,0.0,0.0,,1.0,29.0,2.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-28 07:45:05,2025-08-28 07:56:59,N,1.0,74,75,1.0,1.74,12.1,0.0,0.5,0.0,0.0,,1.0,13.6,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-17 08:46:19,2025-08-17 08:48:03,N,5.0,37,264,1.0,0.0,135.0,0.0,0.0,5.0,0.0,,1.0,141.0,1.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-08 17:53:48,2025-08-08 18:03:02,N,1.0,75,74,1.0,1.85,11.4,2.5,0.5,5.0,0.0,,1.0,23.15,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-15 16:14:26,2025-08-15 16:26:19,N,1.0,95,28,1.0,2.05,13.5,2.5,0.5,0.0,0.0,,1.0,17.5,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-23 21:13:35,2025-08-23 21:23:22,N,1.0,129,70,1.0,3.2,15.6,1.0,1.5,0.0,0.0,,1.0,18.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-06 08:52:53,2025-08-06 09:10:44,,,244,75,,5.99,1.45,0.0,0.5,0.0,0.0,,0.3,22.35,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-22 14:41:33,2025-08-22 14:52:13,N,1.0,97,17,1.0,1.4,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-02 18:09:28,2025-08-02 18:26:13,N,1.0,66,25,1.0,1.9,17.0,0.0,0.5,3.7,0.0,,1.0,22.2,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 20:53:54,2025-08-20 20:58:02,N,1.0,7,7,1.0,0.78,6.5,1.0,0.5,0.01,0.0,,1.0,9.01,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 17:45:58,2025-08-20 18:14:04,N,1.0,83,100,1.0,6.23,32.4,2.5,0.5,9.37,6.94,,1.0,56.21,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-24 18:25:34,2025-08-24 18:38:04,N,1.0,74,263,1.0,2.66,14.2,0.0,0.5,3.0,0.0,,1.0,21.45,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-26 19:09:48,2025-08-26 19:19:54,N,1.0,129,70,1.0,1.42,10.0,2.5,0.5,0.0,0.0,,1.0,14.0,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 13:02:12,2025-08-18 13:12:58,N,1.0,74,263,1.0,2.09,12.1,0.0,0.5,3.27,0.0,,1.0,19.62,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
1,2025-08-10 19:11:24,2025-08-10 19:32:44,N,1.0,74,162,1.0,5.9,26.8,3.5,1.5,0.0,0.0,,1.0,31.8,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-12 19:29:31,2025-08-12 19:43:34,N,1.0,74,166,2.0,2.06,14.9,2.5,0.5,4.72,0.0,,1.0,23.62,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-31 08:34:07,2025-08-31 09:21:42,,,205,91,,12.64,2.9,0.0,0.5,0.0,0.0,,0.3,51.53,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-29 15:44:23,2025-08-29 15:51:56,N,1.0,7,223,1.0,0.82,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-05 10:16:42,2025-08-05 11:06:45,,,61,161,,9.27,2.9,0.0,0.5,0.0,0.0,,0.3,35.98,,,,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-31 16:50:57,2025-08-31 17:10:00,,,7,160,,4.11,2.9,0.0,0.5,0.0,0.0,,0.3,20.3,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-25 21:45:19,2025-08-25 22:36:38,N,1.0,247,163,1.0,8.11,53.4,1.0,0.5,5.0,6.94,,1.0,71.34,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
1,2025-08-05 16:09:07,2025-08-05 16:30:44,N,1.0,243,18,1.0,3.3,21.2,2.5,1.5,0.0,0.0,,1.0,25.2,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-25 17:23:00,2025-08-25 17:35:07,N,1.0,42,75,1.0,2.42,14.2,2.5,0.5,0.0,0.0,,1.0,18.2,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-22 14:27:52,2025-08-22 14:55:52,N,1.0,95,191,1.0,6.18,30.3,0.0,0.5,0.0,0.0,,1.0,31.8,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-28 06:03:56,2025-08-28 06:13:24,N,1.0,74,75,1.0,1.59,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-11 12:25:21,2025-08-11 12:42:32,N,1.0,74,262,1.0,2.9,17.7,0.0,0.5,4.39,0.0,,1.0,26.34,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-09 15:59:20,2025-08-09 16:23:26,N,1.0,75,164,1.0,3.74,23.3,0.0,0.5,2.0,0.0,,1.0,30.3,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
6,2025-08-16 17:05:25,2025-08-16 17:47:41,,,72,117,,12.69,5.8,0.0,0.5,0.0,2.6,,0.3,46.8,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 21:37:07,2025-08-20 21:49:16,N,1.0,75,262,1.0,2.04,13.5,1.0,0.5,3.75,0.0,,1.0,22.5,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 19:43:16,2025-08-20 19:55:26,N,1.0,74,24,1.0,1.66,12.8,2.5,0.5,3.02,0.0,,1.0,19.82,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-29 00:29:24,2025-08-29 00:53:38,N,1.0,93,181,2.0,12.69,49.9,1.0,0.5,10.48,0.0,,1.0,62.88,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 05:35:28,2025-08-20 05:43:04,N,1.0,74,75,1.0,1.88,10.7,1.0,0.5,2.64,0.0,,1.0,15.84,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-27 17:24:31,2025-08-27 17:37:26,N,1.0,43,238,1.0,1.34,12.1,2.5,0.5,3.77,0.0,,1.0,22.62,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-21 18:16:38,2025-08-21 18:47:30,N,1.0,65,91,3.0,5.66,32.4,2.5,0.5,9.1,0.0,,1.0,45.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
6,2025-08-21 07:03:48,2025-08-21 09:25:55,,,203,238,,20.82,2.9,0.0,0.5,0.0,0.0,,0.3,63.06,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 15:38:17,2025-08-20 15:52:57,N,1.0,43,237,1.0,2.16,15.6,0.0,0.5,2.98,0.0,,1.0,22.83,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-03 18:54:56,2025-08-03 19:50:21,N,1.0,129,118,1.0,19.99,80.0,0.0,0.5,0.0,0.0,,1.0,81.5,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-03 13:44:17,2025-08-03 13:48:19,N,1.0,41,41,1.0,0.7,6.5,0.0,0.5,1.6,0.0,,1.0,9.6,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-05 07:31:18,2025-08-05 07:48:11,N,1.0,33,249,1.0,3.89,19.8,0.0,0.5,4.46,0.0,,1.0,29.26,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
2,2025-08-09 21:56:42,2025-08-09 21:56:42,N,5.0,223,264,1.0,0.0,12.0,0.0,0.0,2.4,0.0,,0.0,14.4,1.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-24 09:40:14,2025-08-24 09:46:34,N,1.0,74,42,1.0,0.82,7.9,0.0,0.5,0.0,0.0,,1.0,9.4,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 12:23:15,2025-08-23 12:26:49,N,1.0,97,181,1.0,0.61,5.8,0.0,0.5,1.82,0.0,,1.0,9.12,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-06 10:56:12,2025-08-06 11:03:16,N,1.0,75,74,1.0,1.29,9.3,0.0,0.5,1.62,0.0,,1.0,12.42,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-21 09:04:33,2025-08-21 09:14:10,N,1.0,75,75,1.0,0.92,9.3,0.0,0.5,0.0,0.0,,1.0,10.8,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-20 16:01:02,2025-08-20 16:08:18,N,1.0,95,95,3.0,1.21,8.6,2.5,0.5,1.0,0.0,,1.0,13.6,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 18:57:23,2025-08-23 19:02:02,N,1.0,41,166,1.0,0.7,6.5,0.0,0.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-31 23:52:00,2025-09-01 00:09:46,N,1.0,93,223,1.0,8.52,35.2,1.0,0.5,4.0,0.0,,1.0,41.7,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-13 13:41:54,2025-08-13 13:48:05,N,1.0,75,41,1.0,1.22,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-14 06:03:33,2025-08-14 06:14:34,N,1.0,74,140,1.0,3.63,17.7,0.0,0.5,4.39,0.0,,1.0,26.34,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-16 15:35:24,2025-08-16 15:45:02,N,1.0,74,75,1.0,1.28,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-21 18:16:51,2025-08-21 18:27:34,N,1.0,82,70,1.0,2.96,14.9,2.5,0.5,3.78,0.0,,1.0,22.68,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-26 23:47:05,2025-08-27 00:00:57,N,1.0,244,238,1.0,4.92,22.6,1.0,0.5,1.0,0.0,,1.0,28.85,1.0,1.0,2.75,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-18 01:25:15,2025-08-18 01:30:49,N,1.0,244,243,1.0,1.27,8.6,1.0,0.5,0.0,0.0,,1.0,11.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-23 00:45:15,2025-08-23 00:53:20,N,1.0,95,28,1.0,2.28,12.1,1.0,0.5,2.92,0.0,,1.0,17.52,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-31 12:24:22,2025-08-31 12:28:43,N,1.0,41,42,1.0,0.81,6.5,0.0,0.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-17 01:43:29,2025-08-18 00:37:58,N,1.0,255,79,1.0,0.0,19.1,1.0,0.5,0.0,0.0,,1.0,25.1,1.0,1.0,2.75,0.75,8,green_tripdata_2025-08.parquet
6,2025-08-05 14:06:43,2025-08-05 14:22:20,,,95,56,,1.9,2.9,0.0,0.5,0.0,0.0,,0.3,16.0,,,,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-01 17:07:33,2025-08-01 17:26:17,N,1.0,74,24,3.0,1.98,17.7,2.5,0.5,4.34,0.0,,1.0,26.04,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-17 00:21:23,2025-08-17 00:37:58,N,1.0,255,17,1.0,0.0,14.2,1.0,0.5,3.34,0.0,,1.0,20.04,1.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-10 04:31:18,2025-08-10 04:31:23,N,5.0,129,129,2.0,0.0,19.0,0.0,0.0,0.0,0.0,,1.0,20.0,3.0,2.0,0.0,0.0,8,green_tripdata_2025-08.parquet
2,2025-08-24 18:45:49,2025-08-24 19:05:50,N,1.0,82,9,6.0,6.54,29.6,0.0,0.5,0.0,0.0,,1.0,31.1,2.0,1.0,0.0,0.0,8,green_tripdata_2025-08.parquet
